Rank,Previous Rank,Track Name,Artist Names,Weeks on Chart,Views,Weekly Growth,YouTube URL
61,90,VALHO NADA,"MC Cabelinho, Vinicin, Amorim, A.R, Palma, Felipe Rosa, Brutos & Bairro 13",3,2029279,35.1%,https://www.youtube.com/watch?v=5t0J5Yt4eI0
62,73,Ex dos Meus Sonhos (Ao Vivo),Gusttavo Lima,11,2019861,14%,https://www.youtube.com/watch?v=d7NMHcIecCE
63,,Dengo (Ao Vivo),João Gomes,22,2013952,,https://www.youtube.com/watch?v=mqYjyQG11GQ
64,92,Conduta (Ao Vivo),NATTAN & Mari Fernandez,2,1982872,35.3%,https://www.youtube.com/watch?v=_j02gnLHdNo
65,70,Vestido No Chão (Ao Vivo),Hugo & Guilherme,15,1967792,7.7%,https://www.youtube.com/watch?v=fFNt_dC9NyU
66,65,Pra pra pra,Deavele Santos,10,1962238,5.5%,https://www.youtube.com/watch?v=fvCyc6-eBgM
67,76,Coladin (Minha Deusa),Zé Vaqueiro,3,1948554,11.5%,https://www.youtube.com/watch?v=eihpkV7KSKo
68,61,"Panamera (feat. MC Joãozinho VT, DJ Koringa MPC & Dj GM)","Mc Kako, MC Tuto & Mc Kanhoto",9,1945930,3.1%,https://www.youtube.com/watch?v=F00u9GZV_iQ
69,84,Ai Papai,"Anitta, MC Danny & HITMAKER",2,1942554,20.7%,https://www.youtube.com/watch?v=4fzFfiW3RPM
70,66,Temporal,Hungria Hip-Hop,14,1917023,3.4%,https://www.youtube.com/watch?v=bwGftC32wNw
71,,Louco e Sonhador,MC Neguinho do Kaxeta,23,1897206,,https://www.youtube.com/watch?v=o9XUR25BxGo
72,67,Vai Sentir Falta de Mim,Fabinho Testado & Iguinho e Lulinha,4,1872195,1.3%,https://www.youtube.com/watch?v=JSqirB_c55E
73,63,Quem Não Conhece Tá Sem Internet,"MC Marks, DJ BOY & Dj GM",16,1858097,-1.1%,https://www.youtube.com/watch?v=oc0wsia4b3E
74,68,Beijo de Glicose (Ao Vivo),Diego & Victor Hugo & Jorge & Mateus,9,1826652,-0.7%,https://www.youtube.com/watch?v=M4gwPKau-ag
75,,Maciçado,Mc Kako,1,1810804,,https://www.youtube.com/watch?v=Em4BVubFQLc
76,64,"Let's Go 3 (feat. MC Ryan SP, MC Don Juan, MC PH, Mc Luki, Mc Paiva ZS, MC GP & Makalo)","DJ GBR, Mc IG & MC Marks",8,1791711,-4.6%,https://www.youtube.com/watch?v=sj-pRriVRJI
77,77,Mundo Covarde,"Mc Poze do Rodo, Oruam & DJ Felipe Rosa",6,1778362,4%,https://www.youtube.com/watch?v=n2vr0aGhvTc
78,74,Tropa do Mais Novo,"Chefin, Vulgo FK, Mainstreet & Ajaxx",14,1774016,0.3%,https://www.youtube.com/watch?v=Ww056PGMT8Y
79,71,É Só Um Lance Lero Lero (feat. Mc Luiggi & Meno Saaint),"DJ Dozabri, DJ Arana & Silva Mc",5,1770124,-2.4%,https://www.youtube.com/watch?v=vY2nYrhFRVo
80,,Respeita Seu Ex,Mari Fernandez & Murilo Huff,1,1766244,,https://www.youtube.com/watch?v=63cC7YAed_M
81,,Quando Tem Sentimento (Ao Vivo),Mari Fernandez,1,1755863,,https://www.youtube.com/watch?v=VZ2eUOIgfcs
82,69,Não Fosse Tão Tarde (Ao Vivo),Wesley Safadão & Lucas Aboiador,11,1722120,-6.1%,https://www.youtube.com/watch?v=s9Kdh7RAjIY
83,,Fim de Semana no Rio,Teto,27,1712017,,https://www.youtube.com/watch?v=7AlAYttGnAg
84,60,DEPOIS DO UNIVERSO,Giulia Be,7,1701867,-12.2%,https://www.youtube.com/watch?v=DwY36fs3c_E
85,,Tá Querendo,Gaab & Gabb MC,1,1695902,,https://www.youtube.com/watch?v=LMVeIAEanKM
86,,QUEM SOU EU?,MC Cabelinho & Ariel Donato,1,1690345,,https://www.youtube.com/watch?v=To2MAzO0VEE
87,85,A Loira a Morena e a Ruiva,Josué Bom de Faixa,10,1681647,4.7%,https://www.youtube.com/watch?v=EJRthCh9E-Y
88,89,Cigana (Ao Vivo) (feat. Delacruz),Ludmilla,17,1667096,5.5%,https://www.youtube.com/watch?v=lZ_kegYXFWU
89,78,Under The Influence,Chris Brown,19,1663561,-1.7%,https://www.youtube.com/watch?v=pfxyk1glEq4
90,87,Volta Pro Teu Vaqueiro,DJ Ivis,7,1646737,3.7%,https://www.youtube.com/watch?v=cRD-WZOYTEQ
91,55,Invencível,Mc Daniel & MC Hariel,2,1630304,-20.8%,https://www.youtube.com/watch?v=dhWqk9A0hik
92,81,Hino dos Mlks (feat. Mainstreet),"BIN, Orochi & Caio Passos",9,1624028,-0.3%,https://www.youtube.com/watch?v=Y69kiJ3fRr8
93,3,Sereia,"Orochi, MC Ryan SP, Oruam & Xamã",8,1621492,-80.4%,https://www.youtube.com/watch?v=24lfgigKHqQ
94,,Deixa Eu Te Superar,Tarcísio do Acordeon,13,1620062,,https://www.youtube.com/watch?v=4lFYdHFaLxQ
95,,É Piru nas Meninas - Medley das Antigas,MC Pikachu & DJ Arana,1,1619789,,https://www.youtube.com/watch?v=l3MoYFMBzdU
96,82,Digo ou Não Digo (Ao Vivo),João Gomes & L7NNON,13,1612413,-0.5%,https://www.youtube.com/watch?v=Wv6xQMEC-Wo
97,88,Média Boa (Ao Vivo),Felipe e Rodrigo,2,1562221,-1.2%,https://www.youtube.com/watch?v=tZMIKfHMnkU
98,,FOGO E GASOLINA,"MC Cabelinho, Cyclope Beatz & Mello",1,1549648,,https://www.youtube.com/watch?v=Kh9fYUUMK9U
99,79,Peças De Grife,"Menor MC, Dj Matt D & Oruam",13,1525829,-7.7%,https://www.youtube.com/watch?v=emCOBeMdK18
100,96,Alguém Me Chama Pra Beber (Ao Vivo),Hugo & Guilherme,5,1522702,8.2%,https://www.youtube.com/watch?v=mFzbT45t3vA
