Rank,Previous Rank,Track Name,Artist Names,Weeks on Chart,Views,Weekly Growth,YouTube URL
46,41,F* F* M*,Filipe Ret,28,2529690,-13.9%,https://www.youtube.com/watch?v=0hV9qYJ3IHQ
47,45,ABALO EMOCIONAL (Ao Vivo),Luan Santana,15,2507766,-8.2%,https://www.youtube.com/watch?v=cPGKKktrObc
48,42,Envolver,Anitta,17,2498550,-12.8%,https://www.youtube.com/watch?v=hFCjGiawJi4
49,52,Bagulho Louco,Mc Paiva ZS,3,2464450,-1%,https://www.youtube.com/watch?v=
50,49,Poesia Acústica 12 - Pra Sempre,"Pineapple StormTV, Filipe Ret, Teto, Luiz Lins, Salve Malak, Borges, Budah, BIN, Marina Sena & Caio Luccas",13,2460026,-6.1%,https://www.youtube.com/watch?v=D9MtpH2ZE2U
51,39,Filho do Dono,Oruam & MC Cabelinho,4,2458501,-18.3%,https://www.youtube.com/watch?v=dUC7TBmzrL4
52,,Apontei pro Céu,"Dj GM, Mc Lipi  & Love Funk",1,2206912,,https://www.youtube.com/watch?v=PL19VJ13Ttg
53,55,Deixa Nós Viver em Paz,"MC Tuto, Mc Kako, MC Joãozinho VT, DJ BOY & Matheuszin DJ",6,2119605,-8.3%,https://www.youtube.com/watch?v=lxTFsDzF-nc
54,58,"Tchau Obrigado (feat. Mc Kadu, MC GP & Mc Kanhoto)","MC Ryan SP, Mc Paiva ZS & Mc IG",20,2094050,-3.2%,https://www.youtube.com/watch?v=c7mbGJvX6t4
55,56,Meu Número (Ao Vivo),Hugo & Guilherme & Jorge & Mateus,5,2087188,-5.5%,https://www.youtube.com/watch?v=SClzaJuWou4
56,54,As It Was,Harry Styles,7,2078020,-10.3%,https://www.youtube.com/watch?v=H5v3kku4y6Q
57,59,Intuição (Ao Vivo),Mari Fernandez,2,2050563,0.6%,https://www.youtube.com/watch?v=rfkXgby-xn0
58,67,Comunicação Falhou (Ao Vivo),Mari Fernandez & NATTAN,4,2028773,9.4%,https://www.youtube.com/watch?v=psdZRggL7cI
59,53,Trem Mais Caro,"Mc Theuzyn, --, -- & --",4,2015142,-17.9%,https://www.youtube.com/watch?v=pdkBGKQgd4c
60,,Batalha de Youtubers (feat. Gato Galactico),Mussoumano,1,2010971,,https://www.youtube.com/watch?v=9EjnfMHIiis
61,57,VERMELHO,Gloria Groove,14,1975648,-9.6%,https://www.youtube.com/watch?v=p4aPlYN6x1Q
62,68,Aposentei o 12 Molas,Mc Kako & DJ WN,3,1911437,4.5%,https://www.youtube.com/watch?v=3rdSK5uY6IM
63,,EU VOU COM CARINHO ELA QUER COM FORÇA,"MC Don Juan, MC G15 & Mc Davi",1,1886040,,https://www.youtube.com/watch?v=zPuEI4zHMRE
64,48,Todo Seu,Jorge & Mateus,2,1854688,-31%,https://www.youtube.com/watch?v=lyHNzNMSZyw
65,,Pode Apostar (Ao Vivo),Mari Fernandez & Xand Avião,1,1851160,,https://www.youtube.com/watch?v=5EuvLJPOuKo
66,72,Está Tudo Bem (Ao Vivo),Kellen Byanca,5,1793122,2.9%,https://www.youtube.com/watch?v=zP0KRlNPNos
67,81,Sweater Weather,The Neighbourhood,4,1756018,11.6%,https://www.youtube.com/watch?v=GCdwKhTtNNw
68,60,CAFÉ DA MANHÃ ;P,Luísa Sonza & Ludmilla,15,1742350,-12.8%,https://www.youtube.com/watch?v=CJdhWgebwqA
69,66,Unstoppable,Sia,16,1740830,-6.7%,https://www.youtube.com/watch?v=YaEG2aWJnZ8
70,77,Tá Chorando Por Quê?,Amanda Wanessa,20,1740086,3.2%,https://www.youtube.com/watch?v=xdr1Wg_cgSo
71,61,212,Chefin & Mainstreet,17,1658672,-17%,https://www.youtube.com/watch?v=290Q1JFInHE
72,76,SET Vila Clara Store,"MC Neguinho do Kaxeta, --, MC Lele JP, MC Hariel, --, MC Marks, MC Joãozinho VT & DJ BOY",11,1656309,-2.2%,https://www.youtube.com/watch?v=W3Xhpmix4KQ
73,,Ela é da Bagaceira,"Romim Mata, -- & --",1,1634273,,https://www.youtube.com/watch?v=XCBTuf62kps
74,62,Tuf Tuf Pof Pof,"Mc Reino, DJ Malicia, Mc Babu, MC PR & --",14,1629081,-18.2%,https://www.youtube.com/watch?v=ulY5kBy2exo
75,69,Insônia 2,"Tribo da Periferia, Hungria Hip-Hop & MC Ryan SP",7,1626549,-10.7%,https://www.youtube.com/watch?v=ra6vuF47hB0
76,71,Juliet E Chapelão (Ao Vivo),"Dj Chris No Beat, Luan Pereira & Juan Pereira",9,1620658,-7%,https://www.youtube.com/watch?v=k893U324R2c
77,,Digo ou Não Digo (Ao Vivo),João Gomes & L7NNON,1,1617013,,https://www.youtube.com/watch?v=Wv6xQMEC-Wo
78,63,Só de Imaginar (Ao Vivo),Mari Fernandez & Zé Vaqueiro,3,1563191,-19.9%,https://www.youtube.com/watch?v=OnYr3TisCcg
79,79,Mais um Favelado,"Dj GM, Mc Lipi , MC Lele JP, MC Lemos & MC Liro",20,1541524,-3.8%,https://www.youtube.com/watch?v=txqvRehMqRg
80,73,Sei Que Tu Gosta Muito,L7NNON & DJ Biel do Furduncinho,7,1521448,-12.6%,https://www.youtube.com/watch?v=yukvofr7fzg
81,78,A Cara do Crime 2 (Cansou de Playboy),"Mc Poze do Rodo, Bielzin, Xamã & MC Cabelinho",18,1495615,-8.8%,https://www.youtube.com/watch?v=PJqHlzBiZ0A
82,83,Idiota (Ao Vivo),Jão,18,1483370,-4.5%,https://www.youtube.com/watch?v=r2gppKSvBLE
83,,Foi por Pouco,MC Paulin da Capital,4,1423891,,https://www.youtube.com/watch?v=Fif726PWiTM
84,86,Hoje Eu Vou Te Usar,Mari Fernandez & Felipe Amorim,12,1418681,-4.2%,https://www.youtube.com/watch?v=_0bDIQgliHg
85,92,Se Não For Por Amor (Ao Vivo),Amado Batista,7,1397217,-0.5%,https://www.youtube.com/watch?v=4Z8cuCZKR5E
86,,Eu Permiti o Vento,Vitória Souza,2,1379022,,https://www.youtube.com/watch?v=k2UgfvbR6bA
87,87,Não Faz Isso Comigo Não,Tz da Coronel,6,1376599,-5.9%,https://www.youtube.com/watch?v=mqsb7MSgY6U
88,90,Agora Somos Ex,Nenho,4,1368893,-4.3%,https://www.youtube.com/watch?v=LA-bc9dX4y0
89,99,Pendência (Ao Vivo),Gusttavo Lima,11,1361571,0.3%,https://www.youtube.com/watch?v=GBQEYYSjEpY
90,,Olho no Olho Coraçao Acelera,Michel Villar,1,1351071,,https://www.youtube.com/watch?v=
91,96,"Jacaré no Peito (feat. MC Lemos, MC Leozinho ZS & Oldilla)","Mc Paiva ZS, MC Ryan SP & Gabb MC",6,1348790,-1.2%,https://www.youtube.com/watch?v=7m1XTCMgBZ8
92,,Pacify Her,Melanie Martinez,1,1322638,,https://www.youtube.com/watch?v=9u14-QBPzSE
93,,Larga AÍ Pra Ver (Ao Vivo),Léo & Raphael & --,1,1322558,,https://www.youtube.com/watch?v=JXRK5WWJTfY
94,94,Save Your Tears,The Weeknd,10,1316430,-5.3%,https://www.youtube.com/watch?v=XXYlFuWEuKI
95,,Folha Seca,Amado Batista & Simone & Simaria,10,1315491,,https://www.youtube.com/watch?v=auF-ZZQmNRY
96,98,Todavia Me Alegrarei (Ao Vivo),Samuel Messias,3,1311742,-3.5%,https://www.youtube.com/watch?v=81GaF34veWA
97,,Amizade Colorida (Ao Vivo),Mari Fernandez,1,1304054,,https://www.youtube.com/watch?v=xSyaH8m4BOA
98,74,Que Rabão,"Anitta, YG, Papatinho, MC Kevin o Chris & Mr. Catra",3,1290955,-25%,https://www.youtube.com/watch?v=-NEYgNY8IXo
99,,Dandelions,Ruth B.,1,1286115,,https://www.youtube.com/watch?v=y7tHZ3WeJAw
100,85,Aulas e Cursos,DNASTY,6,1275739,-15.4%,https://www.youtube.com/watch?v=qa2-wpVZt2E
