Rank,Previous Rank,Track Name,Artist Names,Weeks on Chart,Views,Weekly Growth,YouTube URL
48,33,NÉ SEGREDO,MC Cabelinho,15,2915894,-2.2%,https://www.youtube.com/watch?v=GqLrlHHeww0
49,49,Final do Ano,"MC Don Juan, Mc Paiva ZS & DJ Yuri Martins",7,2913745,27.1%,https://www.youtube.com/watch?v=G6lmTPZ_WqM
50,39,Nois É os Cara,"Mc Paiva ZS, Gabb MC, MC Kadu, Love Funk & MC Lemos",31,2913045,10.8%,https://www.youtube.com/watch?v=wumB0Qs2YT4
51,63,Dengo (Ao Vivo),João Gomes,23,2874400,42.7%,https://www.youtube.com/watch?v=mqYjyQG11GQ
52,60,Cheiro da Karolina,Luiz Poderoso Chefão,10,2832082,39.1%,https://www.youtube.com/watch?v=9gbWg7EGFEc
53,40,Chá de Chifre,"Marcynho Sensação, Mc Mari & Wesley Safadão",20,2814226,9.3%,https://www.youtube.com/watch?v=8x2QxMZIUH0
54,43,Pactos (Ao Vivo),Matheus & Kauan & Jorge & Mateus,10,2697633,11.8%,https://www.youtube.com/watch?v=jPwCxjJqHGw
55,67,Coladin (Minha Deusa),Zé Vaqueiro,4,2692971,38.2%,https://www.youtube.com/watch?v=eihpkV7KSKo
56,47,Set Tatuapé Conceito 2,"MC Joãozinho VT, DJ BOY, Dj GM, Mc Kako, MC Ryan SP, MC GP, MC Erik & Dj GM",25,2690604,15.1%,https://www.youtube.com/watch?v=nbTAKkjnV_Q
57,56,Calm Down,Rema & Selena Gomez,4,2588167,19.6%,https://www.youtube.com/watch?v=WcIcVapfqXw
58,,Áudio Que Te Entrega,"Léo Santana, MC Don Juan & Mari Fernandez",36,2581430,,https://www.youtube.com/watch?v=b7A98jz4uUA
59,,Pode Apostar (Ao Vivo),Mari Fernandez & Xand Avião,24,2520613,,https://www.youtube.com/watch?v=5EuvLJPOuKo
60,,Tchuco Nela,MC Rogerinho & Wesley Safadão,29,2488240,,https://www.youtube.com/watch?v=dEjA3uw5s3I
61,,Bloody Mary,Lady Gaga,3,2466801,,https://www.youtube.com/watch?v=L1p0clhjOlg
62,62,Ex dos Meus Sonhos (Ao Vivo),Gusttavo Lima,12,2441104,20.9%,https://www.youtube.com/watch?v=d7NMHcIecCE
63,58,CORAÇÃO CIGANO (Ao Vivo),Luan Santana & Luísa Sonza,21,2432719,14.7%,https://www.youtube.com/watch?v=Vz4Sb1bl1IE
64,54,Evento Cancelado (Ao Vivo),Henrique & Juliano,21,2430586,11.6%,https://www.youtube.com/watch?v=2cdF8Y3J1e4
65,69,Ai Papai,"Anitta, MC Danny & HITMAKER",3,2427368,25%,https://www.youtube.com/watch?v=4fzFfiW3RPM
66,75,Maciçado,Mc Kako,2,2412702,33.2%,https://www.youtube.com/watch?v=Em4BVubFQLc
67,,Cheia de Manias (Ao Vivo) (feat. Thiaguinho),Raça Negra,9,2342644,,https://www.youtube.com/watch?v=lxNd6LRi-PQ
68,,Te Amo Demais,Marília Mendonça,21,2335935,,https://www.youtube.com/watch?v=P2qvD7LRBAo
69,97,Média Boa (Ao Vivo),Felipe e Rodrigo,3,2325661,48.9%,https://www.youtube.com/watch?v=tZMIKfHMnkU
70,,Agora Somos Ex,Nenho,23,2325443,,https://www.youtube.com/watch?v=LA-bc9dX4y0
71,44,Mal Sei Falar de Amor,Raffé & Mainstreet,12,2314945,-3.6%,https://www.youtube.com/watch?v=BJa8zgf0cdQ
72,,Até a Próxima Vida (Ao Vivo),Henrique & Juliano,28,2288570,,https://www.youtube.com/watch?v=yrQuMSYsYZQ
73,46,Vaqueira,Eric Land & Iguinho e Lulinha,4,2282219,-3.8%,https://www.youtube.com/watch?v=H-Zggz8dKWA
74,,Baby Me Atende,Matheus Fernandes & Dilsinho,53,2279720,,https://www.youtube.com/watch?v=qMEsx__88Gk
75,,Coração na Cama (Ao Vivo),Hugo & Guilherme,21,2234699,,https://www.youtube.com/watch?v=OLIrioTRLTk
76,,Desenrola Bate Joga de Ladin (feat. DJ Biel do Furduncinho),"L7NNON, Os Hawaianos & DJ Bel da CDD",23,2199941,,https://www.youtube.com/watch?v=273pasBKH18
77,53,Set Wesley Alemão,"Mc Lipi , MC Paulin da Capital, MC Lemos, Gabb MC, Mc Paiva ZS, MC Lele JP, Mc Piedro & MC Ryan SP",17,2162746,-2.7%,https://www.youtube.com/watch?v=
78,82,Não Fosse Tão Tarde (Ao Vivo),Wesley Safadão & Lucas Aboiador,12,2151202,24.9%,https://www.youtube.com/watch?v=s9Kdh7RAjIY
79,74,Beijo de Glicose (Ao Vivo),Diego & Victor Hugo & Jorge & Mateus,10,2146765,17.5%,https://www.youtube.com/watch?v=M4gwPKau-ag
80,100,Alguém Me Chama Pra Beber (Ao Vivo),Hugo & Guilherme,6,2142105,40.7%,https://www.youtube.com/watch?v=mFzbT45t3vA
81,,Tá Rocheda (Ao Vivo),Os Barões Da Pisadinha,49,2141174,,https://www.youtube.com/watch?v=kNdIA-L8E3c
82,68,"Panamera (feat. MC Joãozinho VT, DJ Koringa MPC & Dj GM)","Mc Kako, MC Tuto & Mc Kanhoto",10,2121225,9%,https://www.youtube.com/watch?v=F00u9GZV_iQ
83,66,Pra pra pra,Deavele Santos,11,2097133,6.9%,https://www.youtube.com/watch?v=fvCyc6-eBgM
84,65,Vestido No Chão (Ao Vivo),Hugo & Guilherme,16,2084666,5.9%,https://www.youtube.com/watch?v=fFNt_dC9NyU
85,,Camisa de Time (Desce Só de Label),"Kotim, Love Funk & Mc Paiva ZS",1,2067613,,https://www.youtube.com/watch?v=nHkiC85WsvE
86,52,Waka Waka (This Time for Africa),Shakira,6,2050444,-8%,https://www.youtube.com/watch?v=pRpeEdMmmQ0
87,88,Cigana (Ao Vivo) (feat. Delacruz),Ludmilla,18,2001623,20.1%,https://www.youtube.com/watch?v=lZ_kegYXFWU
88,61,VALHO NADA,"MC Cabelinho, Vinicin, Amorim, A.R, Palma, Felipe Rosa, Brutos & Bairro 13",4,2001468,-1.4%,https://www.youtube.com/watch?v=5t0J5Yt4eI0
89,87,A Loira a Morena e a Ruiva,Josué Bom de Faixa,11,1982311,17.9%,https://www.youtube.com/watch?v=EJRthCh9E-Y
90,,Folha Seca,Amado Batista & Simone & Simaria,17,1979242,,https://www.youtube.com/watch?v=auF-ZZQmNRY
91,,Parada Louca,Mari Fernandez & Marcynho Sensação,38,1965910,,https://www.youtube.com/watch?v=SvWQZfEWA0s
92,86,QUEM SOU EU?,MC Cabelinho & Ariel Donato,2,1965672,16.3%,https://www.youtube.com/watch?v=To2MAzO0VEE
93,76,"Let's Go 3 (feat. MC Ryan SP, MC Don Juan, MC PH, Mc Luki, Mc Paiva ZS, MC GP & Makalo)","DJ GBR, Mc IG & MC Marks",9,1928406,7.6%,https://www.youtube.com/watch?v=sj-pRriVRJI
94,57,Unholy (Live),Kim Petras & Sam Smith,14,1928032,-9.3%,https://www.youtube.com/watch?v=Uq9gPaIzbe8
95,70,Temporal,Hungria Hip-Hop,15,1922221,0.3%,https://www.youtube.com/watch?v=bwGftC32wNw
96,,Sentadona (Remix),"Davi Kneip, Mc Frog, Dj Gabriel do Borel & Luísa Sonza",30,1920875,,https://www.youtube.com/watch?v=VKaLjHZJ-GY
97,51,Poesia Acústica 13,"Chris MC, Salve Malak, Tz da Coronel, MC Cabelinho, Chefin, L7NNON, Luísa Sonza, Oruam, Xamã & N.I.N.A",15,1918336,-15.3%,https://www.youtube.com/watch?v=69-jnA4QLSM
98,,Esquema Preferido (Ao Vivo),Os Barões Da Pisadinha,42,1898230,,https://www.youtube.com/watch?v=TCLGN6m6AMI
99,55,Imprevisto,"Yago Oproprio, Rô Rosa & Skeeter Beats",9,1886187,-13.2%,https://www.youtube.com/watch?v=EbVV9FDxM4c
100,,Só Era Nós,Hungria Hip-Hop,1,1882998,,https://www.youtube.com/watch?v=6Vl1BMPqGyA
