Rank,Previous Rank,Track Name,Artist Names,Weeks on Chart,Views,Weekly Growth,YouTube URL
71,96,Quando Eu Morrer Quero Ser Enterrada de Qu4tro,MC Pipokinha & DJ DS,2,1846747,22.3%,https://www.youtube.com/watch?v=7ykupU1p4C8
72,,Pátio do Posto (Ao Vivo),Zé Neto & Cristiano,1,1768784,,https://www.youtube.com/watch?v=6RTg7ovfaLk
73,75,Média Boa (Ao Vivo),Felipe e Rodrigo,12,1764994,-6.4%,https://www.youtube.com/watch?v=tZMIKfHMnkU
74,53,Ai Papai,"Anitta, MC Danny & HITMAKER",12,1757357,-29.1%,https://www.youtube.com/watch?v=4fzFfiW3RPM
75,69,Toma Tapa,MC Jacaré,15,1729370,-13.3%,https://www.youtube.com/watch?v=vqHHUeEyEyU
76,72,MAMA.CITA (hasta la vista),Luísa Sonza & Xamã,10,1718956,-10.9%,https://www.youtube.com/watch?v=RuXFXp4zQlM
77,81,"Let's Go 3 (feat. MC Ryan SP, MC Don Juan, MC PH, Mc Luki, Mc Paiva ZS, MC GP & Makalo)","DJ GBR, Mc IG & MC Marks",18,1682230,-6.8%,https://www.youtube.com/watch?v=sj-pRriVRJI
78,77,Flow Espacial,"Teto, WIU & Matuê",5,1667857,-10.6%,https://www.youtube.com/watch?v=VBJvDgBZEi4
79,,NOSSA MÚSICA,MC Cabelinho & Gloria Groove,6,1662980,,https://www.youtube.com/watch?v=iBmrml_5JFk
80,78,Coração Amoleceu,MC Don Juan,4,1652813,-10.3%,https://www.youtube.com/watch?v=3EhhbOPRSeU
81,,TQG,KAROL G & Shakira,1,1641504,,https://www.youtube.com/watch?v=jZGpkLElSu8
82,82,ENSAIO DAS MARAVILHAS,PEDRO SAMPAIO & Thaysa Maravilha,2,1561817,-10.5%,https://www.youtube.com/watch?v=a8xV1QH_P18
83,88,Boy da Hilux,Yury Pressão & Iguinho & Lulinha,5,1554877,-7.6%,https://www.youtube.com/watch?v=vyxyJIYTabw
84,76,Diga pra Mim,Evoney Fernandes,9,1554541,-17.3%,https://www.youtube.com/watch?v=bRgDFUt7Eqk
85,,Zero Amor (feat. MC Tuto),"MC Ryan SP, Mc IG & MC GP",1,1552837,,https://www.youtube.com/watch?v=4G1UaXq9NjU
86,68,Vai Soltando Pancadão - Beat do Pica Pau Maluco (feat. MC Tilbita),DJ Santos MEC,4,1534411,-23.2%,https://www.youtube.com/watch?v=tyDRlYGSF8U
87,,Die For You,The Weeknd & Ariana Grande,1,1523472,,https://www.youtube.com/watch?v=YQ-qToZUybM
88,,Uma Coisa Nova (Ao Vivo),Maria Marçal,7,1479105,,https://www.youtube.com/watch?v=OgH8-5OAQzg
89,58,Carinha de Bebê,Ana Castela & PEDRO SAMPAIO,2,1473266,-35.5%,https://www.youtube.com/watch?v=cTjrTb4XaR0
90,,VALHO NADA,"MC Cabelinho, Vinicin, Amorim, A.R, Palma, Felipe Rosa, Brutos & Bairro 13",12,1458806,,https://www.youtube.com/watch?v=5t0J5Yt4eI0
91,,Eu Te Vejo Em Tudo (Live),Casa Worship,1,1457884,,https://www.youtube.com/watch?v=SFiu3KLNd34
92,84,Conduta (Ao Vivo),NATTAN & Mari Fernandez,11,1451867,-16.4%,https://www.youtube.com/watch?v=_j02gnLHdNo
93,,Perdoou Nada (Ao Vivo),Israel & Rodolffo & Jorge & Mateus,7,1450330,,https://www.youtube.com/watch?v=xEd4vHYLDko
94,,Eu Permiti o Vento,Vitória Souza,3,1412328,,https://www.youtube.com/watch?v=k2UgfvbR6bA
95,,"Pagodeiro (feat. Gabb MC, MC Paulin da Capital & MC Cebezinho)","Mc Davi, Grupo Presença & Mc Paiva ZS",2,1408719,,https://www.youtube.com/watch?v=EiNXdavDKvs
96,97,X6,MC Hariel,7,1406810,-6.8%,https://www.youtube.com/watch?v=vjfB87h1_Ik
97,,Todavia Me Alegrarei (Ao Vivo),Samuel Messias,4,1396151,,https://www.youtube.com/watch?v=81GaF34veWA
98,93,Balmain (feat. Caio Passos),Mc Daniel,20,1391261,-12%,https://www.youtube.com/watch?v=R3EAwjEn0vg
99,89,Onlyfans (feat. MC Fahah),"Dj Lg do Sf, DJ Ws da Igrejinha & MC Saci",8,1379498,-17.8%,https://www.youtube.com/watch?v=50f7RJX_naM
100,99,Quando Apaga A Luz (Ao Vivo),Gustavo Mioto & MC Don Juan,3,1373315,-8.5%,https://www.youtube.com/watch?v=it5bnRGUMPs
